note_id,midi_number,tempo_in_qbm,duration,duration_due_to_tied_notes,location,location_in_measure,starting_location_of_this_measure,current_measure,harmony_note_flag,voice,chord_symbol,time_signature_id,work_id,articulation_id,dynamic_id,pitch_name,pitch_name_without_octave,duration_name,instrument
4488,59,60,160,160,169760,800,168960,89,FALSE,1,29,1,4,0,0,B3,B,Sixteenth note triplet,0
4489,68,60,160,160,169920,960,168960,89,FALSE,1,29,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note triplet,0
4490,65,60,160,160,170080,1120,168960,89,FALSE,1,29,1,4,0,0,F4,F,Sixteenth note triplet,0
4491,66,60,160,160,170240,1280,168960,89,FALSE,1,29,1,4,0,0,F#/Gb4,F#/Gb,Sixteenth note triplet,0
4492,65,60,160,160,170400,1440,168960,89,FALSE,1,29,1,4,0,0,F4,F,Sixteenth note triplet,0
4493,61,60,160,160,170560,1600,168960,89,FALSE,1,29,1,4,0,0,C#/Db4,C#/Db,Sixteenth note triplet,0
4494,57,60,160,160,170720,1760,168960,89,FALSE,1,29,1,4,0,0,A3,A,Sixteenth note triplet,0
4495,56,60,160,160,170880,0,170880,90,FALSE,1,5,1,4,0,0,G#/Ab3,G#/Ab,Sixteenth note triplet,0
4496,63,60,160,160,171040,160,170880,90,FALSE,1,5,1,4,0,0,D#/Eb4,D#/Eb,Sixteenth note triplet,0
4497,-1,60,160,160,171200,320,170880,90,FALSE,1,5,1,4,0,0,rest,rest,Sixteenth note triplet,0
4498,-1,60,240,240,171360,480,170880,90,FALSE,1,5,1,4,0,0,rest,rest,Eighth note,0
4499,60,60,120,120,171600,720,170880,90,FALSE,1,5,1,4,0,0,C4,C,Sixteenth note,0
4500,58,60,120,120,171720,840,170880,90,FALSE,1,5,1,4,0,0,A#/Bb3,A#/Bb,Sixteenth note,0
4501,59,60,120,120,171840,960,170880,90,FALSE,1,5,1,4,0,0,B3,B,Sixteenth note,0
4502,68,60,360,360,171960,1080,170880,90,FALSE,1,5,1,4,0,0,G#/Ab4,G#/Ab,Dotted eigtht note,0
4503,59,60,120,120,172320,1440,170880,90,FALSE,1,5,1,4,0,0,B3,B,Sixteenth note,0
4504,69,60,120,120,172440,1560,170880,90,FALSE,1,5,1,4,0,0,A4,A,Sixteenth note,0
4505,66,60,120,120,172560,1680,170880,90,FALSE,1,5,1,4,0,0,F#/Gb4,F#/Gb,Sixteenth note,0
4506,62,60,120,120,172680,1800,170880,90,FALSE,1,5,1,4,0,0,D4,D,Sixteenth note,0
4507,59,60,160,160,172800,0,172800,91,FALSE,1,7,1,4,0,0,B3,B,Sixteenth note triplet,0
4508,58,60,160,160,172960,160,172800,91,FALSE,1,7,1,4,0,0,A#/Bb3,A#/Bb,Sixteenth note triplet,0
4509,60,60,80,80,173120,320,172800,91,FALSE,1,7,1,4,0,0,C4,C,Sixteenth note triplet,0
4510,63,60,80,80,173200,400,172800,91,FALSE,1,7,1,4,0,0,D#/Eb4,D#/Eb,Sixteenth note triplet,0
4511,62,60,120,120,173280,480,172800,91,FALSE,1,7,1,4,0,0,D4,D,Sixteenth note,0
4512,61,60,120,120,173400,600,172800,91,FALSE,1,7,1,4,0,0,C#/Db4,C#/Db,Sixteenth note,0
4513,62,60,120,120,173520,720,172800,91,FALSE,1,7,1,4,0,0,D4,D,Sixteenth note,0
4514,65,60,120,120,173640,840,172800,91,FALSE,1,7,1,4,0,0,F4,F,Sixteenth note,0
4515,68,60,120,120,173760,960,172800,91,FALSE,1,7,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
4516,72,60,120,120,173880,1080,172800,91,FALSE,1,7,1,4,0,0,C5,C,Sixteenth note,0
4517,68,60,120,120,174000,1200,172800,91,FALSE,1,7,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
4518,69,60,120,120,174120,1320,172800,91,FALSE,1,7,1,4,0,0,A4,A,Sixteenth note,0
4519,71,60,160,160,174240,1440,172800,91,FALSE,1,7,1,4,0,0,B4,B,Sixteenth note triplet,0
4520,67,60,160,160,174400,1600,172800,91,FALSE,1,7,1,4,0,0,G4,G,Sixteenth note triplet,0
4521,64,60,160,160,174560,1760,172800,91,FALSE,1,7,1,4,0,0,E4,E,Sixteenth note triplet,0
4522,-1,60,960,960,174720,0,174720,92,FALSE,1,41,1,4,0,0,rest,rest,Dotted half note,0
4523,-1,60,480,480,175680,960,174720,92,FALSE,1,41,1,4,0,0,rest,rest,Half note,0
4524,-1,60,240,240,176160,1440,174720,92,FALSE,1,41,1,4,0,0,rest,rest,Eighth note,0
4525,72,60,240,240,176400,1680,174720,92,FALSE,1,41,1,4,0,0,C5,C,Eighth note,0
4526,77,60,240,240,176640,0,176640,93,FALSE,1,17,1,4,0,0,F5,F,Eighth note,0
4527,76,60,240,240,176880,240,176640,93,FALSE,1,17,1,4,0,0,E5,E,Eighth note,0
4528,77,60,240,240,177120,480,176640,93,FALSE,1,17,1,4,0,0,F5,F,Eighth note,0
4529,79,60,240,240,177360,720,176640,93,FALSE,1,17,1,4,0,0,G5,G,Eighth note,0
4530,80,60,240,240,177600,960,176640,93,FALSE,1,17,1,4,0,0,G#/Ab5,G#/Ab,Eighth note,0
4531,82,60,240,240,177840,1200,176640,93,FALSE,1,17,1,4,0,0,A#/Bb5,A#/Bb,Eighth note,0
4532,83,60,240,240,178080,1440,176640,93,FALSE,1,17,1,4,0,0,B5,B,Eighth note,0
4533,84,60,240,240,178320,1680,176640,93,FALSE,1,17,1,4,0,0,C6,C,Eighth note,0
4534,85,60,240,240,178560,0,178560,94,FALSE,1,41,1,4,0,0,C#/Db6,C#/Db,Eighth note,0
4535,84,60,120,120,178800,240,178560,94,FALSE,1,41,1,4,0,0,C6,C,Sixteenth note,0
4536,83,60,120,120,178920,360,178560,94,FALSE,1,41,1,4,0,0,B5,B,Sixteenth note,0
4537,87,60,240,240,179040,480,178560,94,FALSE,1,41,1,4,0,0,D#/Eb6,D#/Eb,Eighth note,0
4538,86,60,120,120,179280,720,178560,94,FALSE,1,41,1,4,0,0,D6,D,Sixteenth note,0
4539,85,60,120,120,179400,840,178560,94,FALSE,1,41,1,4,0,0,C#/Db6,C#/Db,Sixteenth note,0
4540,84,60,240,240,179520,960,178560,94,FALSE,1,41,1,4,0,0,C6,C,Eighth note,0
4541,82,60,240,240,179760,1200,178560,94,FALSE,1,41,1,4,0,0,A#/Bb5,A#/Bb,Eighth note,0
4542,81,60,240,240,180000,1440,178560,94,FALSE,1,41,1,4,0,0,A5,A,Eighth note,0
4543,79,60,240,240,180240,1680,178560,94,FALSE,1,41,1,4,0,0,G5,G,Eighth note,0
4544,80,60,240,240,180480,0,180480,95,FALSE,1,32,1,4,0,0,G#/Ab5,G#/Ab,Eighth note,0
4545,78,60,240,240,180720,240,180480,95,FALSE,1,32,1,4,0,0,F#/Gb5,F#/Gb,Eighth note,0
4546,77,60,240,240,180960,480,180480,95,FALSE,1,32,1,4,0,0,F5,F,Eighth note,0
4547,75,60,240,240,181200,720,180480,95,FALSE,1,32,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4548,73,60,240,240,181440,960,180480,95,FALSE,1,32,1,4,0,0,C#/Db5,C#/Db,Eighth note,0
4549,69,60,240,240,181680,1200,180480,95,FALSE,1,32,1,4,0,0,A4,A,Eighth note,0
4550,68,60,240,240,181920,1440,180480,95,FALSE,1,32,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4551,66,60,240,240,182160,1680,180480,95,FALSE,1,32,1,4,0,0,F#/Gb4,F#/Gb,Eighth note,0
4552,65,60,240,240,182400,0,182400,96,FALSE,1,7,1,4,0,0,F4,F,Eighth note,0
4553,68,60,240,240,182640,240,182400,96,FALSE,1,7,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4554,71,60,240,240,182880,480,182400,96,FALSE,1,7,1,4,0,0,B4,B,Eighth note,0
4555,74,60,240,240,183120,720,182400,96,FALSE,1,7,1,4,0,0,D5,D,Eighth note,0
4556,75,60,240,240,183360,960,182400,96,FALSE,1,7,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4557,76,60,240,240,183600,1200,182400,96,FALSE,1,7,1,4,0,0,E5,E,Eighth note,0
4558,79,60,240,240,183840,1440,182400,96,FALSE,1,7,1,4,0,0,G5,G,Eighth note,0
4559,78,60,240,240,184080,1680,182400,96,FALSE,1,7,1,4,0,0,F#/Gb5,F#/Gb,Eighth note,0
4560,77,60,240,240,184320,0,184320,97,FALSE,1,22,1,4,0,0,F5,F,Eighth note,0
4561,80,60,240,240,184560,240,184320,97,FALSE,1,22,1,4,0,0,G#/Ab5,G#/Ab,Eighth note,0
4562,82,60,160,160,184800,480,184320,97,FALSE,1,22,1,4,0,0,A#/Bb5,A#/Bb,Sixteenth note triplet,0
4563,83,60,160,160,184960,640,184320,97,FALSE,1,22,1,4,0,0,B5,B,Sixteenth note triplet,0
4564,84,60,160,160,185120,800,184320,97,FALSE,1,22,1,4,0,0,C6,C,Sixteenth note triplet,0
4565,87,60,240,240,185280,960,184320,97,FALSE,1,22,1,4,0,0,D#/Eb6,D#/Eb,Eighth note,0
4566,82,60,240,240,185520,1200,184320,97,FALSE,1,22,1,4,0,0,A#/Bb5,A#/Bb,Eighth note,0
4567,83,60,240,240,185760,1440,184320,97,FALSE,1,22,1,4,0,0,B5,B,Eighth note,0
4568,80,60,240,240,186000,1680,184320,97,FALSE,1,22,1,4,0,0,G#/Ab5,G#/Ab,Eighth note,0
4569,-1,60,480,480,186240,0,186240,98,FALSE,1,41,1,4,0,0,rest,rest,Half note,0
4570,-1,60,240,240,186720,480,186240,98,FALSE,1,41,1,4,0,0,rest,rest,Eighth note,0
4571,77,60,240,240,186960,720,186240,98,FALSE,1,41,1,4,0,0,F5,F,Eighth note,0
4572,84,60,240,240,187200,960,186240,98,FALSE,1,41,1,4,0,0,C6,C,Eighth note,0
4573,87,60,240,240,187440,1200,186240,98,FALSE,1,41,1,4,0,0,D#/Eb6,D#/Eb,Eighth note,0
4574,89,60,240,240,187680,1440,186240,98,FALSE,1,41,1,4,0,0,F6,F,Eighth note,0
4575,84,60,240,240,187920,1680,186240,98,FALSE,1,41,1,4,0,0,C6,C,Eighth note,0
4576,87,60,320,320,188160,0,188160,99,FALSE,1,13,1,4,0,0,D#/Eb6,D#/Eb,Quarter note tripet,0
4577,87,60,320,320,188480,320,188160,99,FALSE,1,13,1,4,0,0,D#/Eb6,D#/Eb,Quarter note tripet,0
4578,-1,60,320,320,188800,640,188160,99,FALSE,1,13,1,4,0,0,rest,rest,Quarter note tripet,0
4579,77,60,480,480,189120,960,188160,99,FALSE,1,13,1,4,0,0,F5,F,Half note,0
4580,80,60,480,960,189600,1440,188160,99,FALSE,1,13,1,4,0,0,G#/Ab5,G#/Ab,Dotted half note,0
4581,80,60,480,0,190080,0,190080,100,FALSE,1,5,1,4,0,0,G#/Ab5,G#/Ab,fix,0
4582,77,60,480,480,190560,480,190080,100,FALSE,1,5,1,4,0,0,F5,F,Half note,0
4583,70,60,240,240,191040,960,190080,100,FALSE,1,5,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4584,71,60,240,240,191280,1200,190080,100,FALSE,1,5,1,4,0,0,B4,B,Eighth note,0
4585,-1,60,240,240,191520,1440,190080,100,FALSE,1,5,1,4,0,0,rest,rest,Eighth note,0
4586,70,60,240,240,191760,1680,190080,100,FALSE,1,5,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4587,75,60,480,480,192000,0,192000,101,FALSE,1,7,1,4,0,0,D#/Eb5,D#/Eb,Half note,0
4588,74,60,240,240,192480,480,192000,101,FALSE,1,7,1,4,0,0,D5,D,Eighth note,0
4589,73,60,240,240,192720,720,192000,101,FALSE,1,7,1,4,0,0,C#/Db5,C#/Db,Eighth note,0
4590,72,60,240,240,192960,960,192000,101,FALSE,1,7,1,4,0,0,C5,C,Eighth note,0
4591,69,60,240,240,193200,1200,192000,101,FALSE,1,7,1,4,0,0,A4,A,Eighth note,0
4592,64,60,240,240,193440,1440,192000,101,FALSE,1,7,1,4,0,0,E4,E,Eighth note,0
4593,60,60,240,240,193680,1680,192000,101,FALSE,1,7,1,4,0,0,C4,C,Eighth note,0
4594,63,60,240,240,193920,0,193920,102,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4595,68,60,240,240,194160,240,193920,102,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4596,67,60,240,240,194400,480,193920,102,FALSE,1,41,1,4,0,0,G4,G,Eighth note,0
4597,63,60,240,240,194640,720,193920,102,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4598,65,60,240,240,194880,960,193920,102,FALSE,1,41,1,4,0,0,F4,F,Eighth note,0
4599,60,60,240,240,195120,1200,193920,102,FALSE,1,41,1,4,0,0,C4,C,Eighth note,0
4600,61,60,240,240,195360,1440,193920,102,FALSE,1,41,1,4,0,0,C#/Db4,C#/Db,Eighth note,0
4601,63,60,240,720,195600,1680,193920,102,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Half note triplet,0
4602,63,60,480,0,195840,0,195840,103,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,fix,0
4603,-1,60,480,480,196320,480,195840,103,FALSE,1,41,1,4,0,0,rest,rest,Half note,0
4604,75,60,240,240,196800,960,195840,103,FALSE,1,41,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4605,77,60,240,240,197040,1200,195840,103,FALSE,1,41,1,4,0,0,F5,F,Eighth note,0
4606,75,60,240,240,197280,1440,195840,103,FALSE,1,41,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4607,77,60,240,240,197520,1680,195840,103,FALSE,1,41,1,4,0,0,F5,F,Eighth note,0
4608,78,60,240,240,197760,0,197760,104,FALSE,1,14,1,4,0,0,F#/Gb5,F#/Gb,Eighth note,0
4609,77,60,240,240,198000,240,197760,104,FALSE,1,14,1,4,0,0,F5,F,Eighth note,0
4610,75,60,240,240,198240,480,197760,104,FALSE,1,14,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4611,73,60,240,240,198480,720,197760,104,FALSE,1,14,1,4,0,0,C#/Db5,C#/Db,Eighth note,0
4612,75,60,240,240,198720,960,197760,104,FALSE,1,14,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4613,73,60,240,240,198960,1200,197760,104,FALSE,1,14,1,4,0,0,C#/Db5,C#/Db,Eighth note,0
4614,72,60,240,240,199200,1440,197760,104,FALSE,1,14,1,4,0,0,C5,C,Eighth note,0
4615,70,60,240,240,199440,1680,197760,104,FALSE,1,14,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4616,71,60,240,240,199680,0,199680,105,FALSE,1,29,1,4,0,0,B4,B,Eighth note,0
4617,72,60,240,240,199920,240,199680,105,FALSE,1,29,1,4,0,0,C5,C,Eighth note,0
4618,73,60,240,240,200160,480,199680,105,FALSE,1,29,1,4,0,0,C#/Db5,C#/Db,Eighth note,0
4619,71,60,240,240,200400,720,199680,105,FALSE,1,29,1,4,0,0,B4,B,Eighth note,0
4620,72,60,240,240,200640,960,199680,105,FALSE,1,29,1,4,0,0,C5,C,Eighth note,0
4621,69,60,240,240,200880,1200,199680,105,FALSE,1,29,1,4,0,0,A4,A,Eighth note,0
4622,65,60,240,240,201120,1440,199680,105,FALSE,1,29,1,4,0,0,F4,F,Eighth note,0
4623,70,60,240,240,201360,1680,199680,105,FALSE,1,29,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4624,65,60,240,240,201600,0,201600,106,FALSE,1,5,1,4,0,0,F4,F,Eighth note,0
4625,71,60,240,240,201840,240,201600,106,FALSE,1,5,1,4,0,0,B4,B,Eighth note,0
4626,68,60,240,240,202080,480,201600,106,FALSE,1,5,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4627,70,60,240,240,202320,720,201600,106,FALSE,1,5,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4628,68,60,480,480,202560,960,201600,106,FALSE,1,5,1,4,0,0,G#/Ab4,G#/Ab,Half note,0
4629,65,60,480,480,203040,1440,201600,106,FALSE,1,5,1,4,0,0,F4,F,Half note,0
4630,-1,60,960,960,203520,0,203520,107,FALSE,1,7,1,4,0,0,rest,rest,Dotted half note,0
4631,-1,60,160,160,204480,960,203520,107,FALSE,1,7,1,4,0,0,rest,rest,Sixteenth note triplet,0
4632,75,60,160,160,204640,1120,203520,107,FALSE,1,7,1,4,0,0,D#/Eb5,D#/Eb,Sixteenth note triplet,0
4633,71,60,160,160,204800,1280,203520,107,FALSE,1,7,1,4,0,0,B4,B,Sixteenth note triplet,0
4634,68,60,240,240,204960,1440,203520,107,FALSE,1,7,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4635,65,60,240,240,205200,1680,203520,107,FALSE,1,7,1,4,0,0,F4,F,Eighth note,0
4636,63,60,240,240,205440,0,205440,108,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4637,65,60,240,240,205680,240,205440,108,FALSE,1,41,1,4,0,0,F4,F,Eighth note,0
4638,68,60,240,240,205920,480,205440,108,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4639,70,60,240,240,206160,720,205440,108,FALSE,1,41,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4640,71,60,240,240,206400,960,205440,108,FALSE,1,41,1,4,0,0,B4,B,Eighth note,0
4641,70,60,240,240,206640,1200,205440,108,FALSE,1,41,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4642,68,60,240,240,206880,1440,205440,108,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4643,65,60,240,240,207120,1680,205440,108,FALSE,1,41,1,4,0,0,F4,F,Eighth note,0
4644,63,60,480,480,207360,0,207360,109,FALSE,1,17,1,4,0,0,D#/Eb4,D#/Eb,Half note,0
4645,-1,60,480,480,207840,480,207360,109,FALSE,1,17,1,4,0,0,rest,rest,Half note,0
4646,-1,60,960,960,208320,960,207360,109,FALSE,1,17,1,4,0,0,rest,rest,Dotted half note,0
4647,-1,60,480,480,209280,0,209280,110,FALSE,1,41,1,4,0,0,rest,rest,Half note,0
4648,-1,60,240,240,209760,480,209280,110,FALSE,1,41,1,4,0,0,rest,rest,Eighth note,0
4649,60,60,240,240,210000,720,209280,110,FALSE,1,41,1,4,0,0,C4,C,Eighth note,0
4650,63,60,240,240,210240,960,209280,110,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4651,68,60,240,240,210480,1200,209280,110,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4652,63,60,240,240,210720,1440,209280,110,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4653,60,60,240,240,210960,1680,209280,110,FALSE,1,41,1,4,0,0,C4,C,Eighth note,0
4654,62,60,240,240,211200,0,211200,111,FALSE,1,39,1,4,0,0,D4,D,Eighth note,0
4655,65,60,240,240,211440,240,211200,111,FALSE,1,39,1,4,0,0,F4,F,Eighth note,0
4656,68,60,240,240,211680,480,211200,111,FALSE,1,39,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4657,72,60,240,240,211920,720,211200,111,FALSE,1,39,1,4,0,0,C5,C,Eighth note,0
4658,71,60,240,240,212160,960,211200,111,FALSE,1,39,1,4,0,0,B4,B,Eighth note,0
4659,77,60,240,240,212400,1200,211200,111,FALSE,1,39,1,4,0,0,F5,F,Eighth note,0
4660,74,60,240,240,212640,1440,211200,111,FALSE,1,39,1,4,0,0,D5,D,Eighth note,0
4661,71,60,240,240,212880,1680,211200,111,FALSE,1,39,1,4,0,0,B4,B,Eighth note,0
4662,74,60,480,480,213120,0,213120,112,FALSE,1,31,1,4,0,0,D5,D,Half note,0
4663,-1,60,480,480,213600,480,213120,112,FALSE,1,31,1,4,0,0,rest,rest,Half note,0
4664,62,60,240,240,214080,960,213120,112,FALSE,1,31,1,4,0,0,D4,D,Eighth note,0
4665,63,60,240,240,214320,1200,213120,112,FALSE,1,31,1,4,0,0,D#/Eb4,D#/Eb,Eighth note,0
4666,64,60,240,240,214560,1440,213120,112,FALSE,1,31,1,4,0,0,E4,E,Eighth note,0
4667,68,60,240,240,214800,1680,213120,112,FALSE,1,31,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4668,67,60,240,240,215040,0,215040,113,FALSE,1,20,1,4,0,0,G4,G,Eighth note,0
4669,66,60,240,240,215280,240,215040,113,FALSE,1,20,1,4,0,0,F#/Gb4,F#/Gb,Eighth note,0
4670,65,60,240,240,215520,480,215040,113,FALSE,1,20,1,4,0,0,F4,F,Eighth note,0
4671,68,60,240,240,215760,720,215040,113,FALSE,1,20,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4672,71,60,240,240,216000,960,215040,113,FALSE,1,20,1,4,0,0,B4,B,Eighth note,0
4673,75,60,240,240,216240,1200,215040,113,FALSE,1,20,1,4,0,0,D#/Eb5,D#/Eb,Eighth note,0
4674,74,60,240,240,216480,1440,215040,113,FALSE,1,20,1,4,0,0,D5,D,Eighth note,0
4675,77,60,240,720,216720,1680,215040,113,FALSE,1,20,1,4,0,0,F5,F,Half note triplet,0
4676,77,60,480,0,216960,0,216960,114,FALSE,1,12,1,4,0,0,F5,F,fix,0
4677,-1,60,480,480,217440,480,216960,114,FALSE,1,12,1,4,0,0,rest,rest,Half note,0
4678,-1,60,960,960,217920,960,216960,114,FALSE,1,12,1,4,0,0,rest,rest,Dotted half note,0
4679,70,60,160,160,218880,0,218880,115,FALSE,1,12,1,4,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
4680,71,60,160,160,219040,160,218880,115,FALSE,1,12,1,4,0,0,B4,B,Sixteenth note triplet,0
4681,70,60,160,160,219200,320,218880,115,FALSE,1,12,1,4,0,0,A#/Bb4,A#/Bb,Sixteenth note triplet,0
4682,68,60,240,240,219360,480,218880,115,FALSE,1,12,1,4,0,0,G#/Ab4,G#/Ab,Eighth note,0
4683,70,60,240,240,219600,720,218880,115,FALSE,1,12,1,4,0,0,A#/Bb4,A#/Bb,Eighth note,0
4684,71,60,160,160,219840,960,218880,115,FALSE,1,12,1,4,0,0,B4,B,Sixteenth note triplet,0
4685,68,60,160,160,220000,1120,218880,115,FALSE,1,12,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note triplet,0
4686,66,60,160,160,220160,1280,218880,115,FALSE,1,12,1,4,0,0,F#/Gb4,F#/Gb,Sixteenth note triplet,0
4687,68,60,480,480,220320,1440,218880,115,FALSE,1,12,1,4,0,0,G#/Ab4,G#/Ab,Half note,0
4688,-1,60,960,960,220800,0,220800,116,FALSE,1,5,1,4,0,0,rest,rest,Dotted half note,0
4689,-1,60,240,240,221760,960,220800,116,FALSE,1,5,1,4,0,0,rest,rest,Eighth note,0
4690,79,60,120,120,222000,1200,220800,116,FALSE,1,5,1,4,0,0,G5,G,Sixteenth note,0
4691,80,60,120,120,222120,1320,220800,116,FALSE,1,5,1,4,0,0,G#/Ab5,G#/Ab,Sixteenth note,0
4692,82,60,120,120,222240,1440,220800,116,FALSE,1,5,1,4,0,0,A#/Bb5,A#/Bb,Sixteenth note,0
4693,84,60,120,120,222360,1560,220800,116,FALSE,1,5,1,4,0,0,C6,C,Sixteenth note,0
4694,82,60,120,120,222480,1680,220800,116,FALSE,1,5,1,4,0,0,A#/Bb5,A#/Bb,Sixteenth note,0
4695,80,60,120,120,222600,1800,220800,116,FALSE,1,5,1,4,0,0,G#/Ab5,G#/Ab,Sixteenth note,0
4696,79,60,120,120,222720,0,222720,117,FALSE,1,7,1,4,0,0,G5,G,Sixteenth note,0
4697,77,60,120,120,222840,120,222720,117,FALSE,1,7,1,4,0,0,F5,F,Sixteenth note,0
4698,76,60,120,120,222960,240,222720,117,FALSE,1,7,1,4,0,0,E5,E,Sixteenth note,0
4699,75,60,120,120,223080,360,222720,117,FALSE,1,7,1,4,0,0,D#/Eb5,D#/Eb,Sixteenth note,0
4700,74,60,120,120,223200,480,222720,117,FALSE,1,7,1,4,0,0,D5,D,Sixteenth note,0
4701,73,60,120,120,223320,600,222720,117,FALSE,1,7,1,4,0,0,C#/Db5,C#/Db,Sixteenth note,0
4702,72,60,120,120,223440,720,222720,117,FALSE,1,7,1,4,0,0,C5,C,Sixteenth note,0
4703,67,60,120,120,223560,840,222720,117,FALSE,1,7,1,4,0,0,G4,G,Sixteenth note,0
4704,64,60,120,120,223680,960,222720,117,FALSE,1,7,1,4,0,0,E4,E,Sixteenth note,0
4705,62,60,120,120,223800,1080,222720,117,FALSE,1,7,1,4,0,0,D4,D,Sixteenth note,0
4706,61,60,120,120,223920,1200,222720,117,FALSE,1,7,1,4,0,0,C#/Db4,C#/Db,Sixteenth note,0
4707,60,60,120,120,224040,1320,222720,117,FALSE,1,7,1,4,0,0,C4,C,Sixteenth note,0
4708,61,60,480,480,224160,1440,222720,117,FALSE,1,7,1,4,0,0,C#/Db4,C#/Db,Half note,0
4709,-1,60,120,120,224640,0,224640,118,FALSE,1,41,1,4,0,0,rest,rest,Sixteenth note,0
4710,61,60,120,120,224760,120,224640,118,FALSE,1,41,1,4,0,0,C#/Db4,C#/Db,Sixteenth note,0
4711,63,60,120,120,224880,240,224640,118,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Sixteenth note,0
4712,65,60,120,120,225000,360,224640,118,FALSE,1,41,1,4,0,0,F4,F,Sixteenth note,0
4713,67,60,240,240,225120,480,224640,118,FALSE,1,41,1,4,0,0,G4,G,Eighth note,0
4714,70,60,120,120,225360,720,224640,118,FALSE,1,41,1,4,0,0,A#/Bb4,A#/Bb,Sixteenth note,0
4715,69,60,120,120,225480,840,224640,118,FALSE,1,41,1,4,0,0,A4,A,Sixteenth note,0
4716,68,60,180,180,225600,960,224640,118,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Dotted half note,0
4717,67,60,60,60,225780,1140,224640,118,FALSE,1,41,1,4,0,0,G4,G,Thirty second note,0
4718,68,60,120,120,225840,1200,224640,118,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
4719,72,60,120,120,225960,1320,224640,118,FALSE,1,41,1,4,0,0,C5,C,Sixteenth note,0
4720,75,60,120,120,226080,1440,224640,118,FALSE,1,41,1,4,0,0,D#/Eb5,D#/Eb,Sixteenth note,0
4721,79,60,120,120,226200,1560,224640,118,FALSE,1,41,1,4,0,0,G5,G,Sixteenth note,0
4722,77,60,120,120,226320,1680,224640,118,FALSE,1,41,1,4,0,0,F5,F,Sixteenth note,0
4723,72,60,120,120,226440,1800,224640,118,FALSE,1,41,1,4,0,0,C5,C,Sixteenth note,0
4724,75,60,480,480,226560,0,226560,119,FALSE,1,41,1,4,0,0,D#/Eb5,D#/Eb,Half note,0
4725,-1,60,160,160,227040,480,226560,119,FALSE,1,41,1,4,0,0,rest,rest,Sixteenth note triplet,0
4726,73,60,160,160,227200,640,226560,119,FALSE,1,41,1,4,0,0,C#/Db5,C#/Db,Sixteenth note triplet,0
4727,72,60,160,160,227360,800,226560,119,FALSE,1,41,1,4,0,0,C5,C,Sixteenth note triplet,0
4728,68,60,120,120,227520,960,226560,119,FALSE,1,41,1,4,0,0,G#/Ab4,G#/Ab,Sixteenth note,0
4729,63,60,120,120,227640,1080,226560,119,FALSE,1,41,1,4,0,0,D#/Eb4,D#/Eb,Sixteenth note,0
4730,62,60,120,120,227760,1200,226560,119,FALSE,1,41,1,4,0,0,D4,D,Sixteenth note,0
4731,58,60,120,120,227880,1320,226560,119,FALSE,1,41,1,4,0,0,A#/Bb3,A#/Bb,Sixteenth note,0
